date,passengers
2019-05-19,288858.0
2019-05-20,533292.0
2019-05-21,549960.0
2019-05-22,561466.0
2019-05-23,572400.0
2019-05-24,619993.0
2019-05-25,380103.0
2019-05-26,254958.0
2019-05-27,551422.0
2019-05-28,555977.0
2019-05-29,647203.0
2019-05-30,309105.0
2019-05-31,473755.0
2019-06-01,386808.0
2019-06-02,280099.0
2019-06-03,542252.0
2019-06-04,578639.0
2019-06-05,349785.0
2019-06-06,569061.0
2019-06-07,616622.0
2019-06-08,380815.0
2019-06-09,279613.0
2019-06-10,295805.0
2019-06-11,585413.0
2019-06-12,573047.0
2019-06-13,574002.0
2019-06-14,602067.0
2019-06-15,358876.0
2019-06-16,277741.0
2019-06-17,527880.0
2019-06-18,548886.0
2019-06-19,565093.0
2019-06-20,572795.0
2019-06-21,607848.0
2019-06-22,383346.0
2019-06-23,296290.0
2019-06-24,523875.0
2019-06-25,553402.0
2019-06-26,559141.0
2019-06-27,563245.0
2019-06-28,568571.0
2019-06-29,376105.0
2019-06-30,285501.0
2019-07-01,448527.0
2019-07-02,485671.0
2019-07-03,474164.0
2019-07-04,465828.0
2019-07-05,491122.0
2019-07-06,331905.0
2019-07-07,260540.0
2019-07-08,420636.0
2019-07-09,415381.0
2019-07-10,415338.0
2019-07-11,422144.0
2019-07-12,419957.0
2019-07-13,316707.0
2019-07-14,239500.0
2019-07-15,341600.0
2019-07-16,354743.0
2019-07-17,357540.0
2019-07-18,365707.0
2019-07-19,371452.0
2019-07-20,294857.0
2019-07-21,225196.0
2019-07-22,334346.0
2019-07-23,350829.0
2019-07-24,346399.0
2019-07-25,347529.0
2019-07-26,372546.0
2019-07-27,307228.0
2019-07-28,245063.0
2019-07-29,355960.0
2019-07-30,364678.0
2019-07-31,418801.0
2019-08-01,438778.0
2019-08-02,451756.0
2019-08-03,371478.0
2019-08-04,268351.0
2019-08-05,430384.0
2019-08-06,445665.0
2019-08-07,451376.0
2019-08-08,472748.0
2019-08-09,512271.0
2019-08-10,348155.0
2019-08-11,275028.0
2019-08-12,505841.0
2019-08-13,559416.0
2019-08-14,550504.0
2019-08-15,575946.0
2019-08-16,638842.0
2019-08-17,390093.0
2019-08-18,279720.0
2019-08-19,543842.0
2019-08-20,557079.0
2019-08-21,558482.0
2019-08-22,569951.0
2019-08-23,611316.0
2019-08-24,385011.0
2019-08-25,296001.0
2019-08-26,535273.0
2019-08-27,554496.0
2019-08-28,559234.0
2019-08-29,575608.0
2019-08-30,663155.0
2019-08-31,426078.0
2019-09-01,284120.0
2019-09-02,567229.0
2019-09-03,615168.0
2019-09-04,595167.0
2019-09-05,621461.0
2019-09-06,664395.0
2019-09-07,411907.0
2019-09-08,297222.0
2019-09-09,571396.0
2019-09-10,619139.0
2019-09-11,584498.0
2019-09-12,592686.0
2019-09-13,643935.0
2019-09-14,396824.0
2019-09-15,290517.0
2019-09-16,563900.0
2019-09-17,599872.0
2019-09-18,587353.0
2019-09-19,595512.0
2019-09-20,653041.0
2019-09-21,385799.0
2019-09-22,283002.0
2019-09-23,555707.0
2019-09-24,571391.0
2019-09-25,580706.0
2019-09-26,596512.0
2019-09-27,673949.0
2019-09-28,379907.0
2019-09-29,150752.0
2019-09-30,630121.0
2019-10-01,622188.0
2019-10-02,636745.0
2019-10-03,641920.0
2019-10-04,689304.0
2019-10-05,448518.0
2019-10-06,333995.0
2019-10-07,596607.0
2019-10-08,651301.0
2019-10-09,620917.0
2019-10-10,635111.0
2019-10-11,694028.0
2019-10-12,421987.0
2019-10-13,296521.0
2019-10-14,477046.0
2019-10-15,491682.0
2019-10-16,484890.0
2019-10-17,499908.0
2019-10-18,524356.0
2019-10-19,409143.0
2019-10-20,294604.0
2019-10-21,576708.0
2019-10-22,598783.0
2019-10-23,605734.0
2019-10-24,624505.0
2019-10-25,672523.0
2019-10-26,423059.0
2019-10-27,328940.0
2019-10-28,589994.0
2019-10-29,609828.0
2019-10-30,620560.0
2019-10-31,660506.0
2019-11-01,734235.0
2019-11-02,453524.0
2019-11-03,320372.0
2019-11-04,614216.0
2019-11-05,635678.0
2019-11-06,631238.0
2019-11-07,652760.0
2019-11-08,684154.0
2019-11-09,428777.0
2019-11-10,314444.0
2019-11-11,599314.0
2019-11-12,633807.0
2019-11-13,621237.0
2019-11-14,637774.0
2019-11-15,717193.0
2019-11-16,447140.0
2019-11-17,332040.0
2019-11-18,599680.0
2019-11-19,622450.0
2019-11-20,635070.0
2019-11-21,657116.0
2019-11-22,734031.0
2019-11-23,459440.0
2019-11-24,317703.0
2019-11-25,597050.0
2019-11-26,622559.0
2019-11-27,637512.0
2019-11-28,684131.0
2019-11-29,846026.0
2019-11-30,481914.0
2019-12-01,366749.0
2019-12-02,624904.0
2019-12-03,656552.0
2019-12-04,658735.0
2019-12-05,686746.0
2019-12-06,763175.0
2019-12-07,513251.0
2019-12-08,340654.0
2019-12-09,643729.0
2019-12-10,668348.0
2019-12-11,701866.0
2019-12-12,709430.0
2019-12-13,761607.0
2019-12-14,493094.0
2019-12-15,346267.0
2019-12-16,650136.0
2019-12-17,682249.0
2019-12-18,684304.0
2019-12-19,693320.0
2019-12-20,711163.0
2019-12-21,443536.0
2019-12-22,337513.0
2019-12-23,370650.0
2019-12-24,150636.0
2019-12-25,173054.0
2019-12-26,226100.0
2019-12-27,413100.0
2019-12-28,351883.0
2019-12-29,296294.0
2019-12-30,411499.0
2019-12-31,299397.0
2020-01-01,254588.0
2020-01-02,423443.0
2020-01-03,497284.0
2020-01-04,355675.0
2020-01-05,253109.0
2020-01-06,576365.0
2020-01-07,590812.0
2020-01-08,599810.0
2020-01-09,625077.0
2020-01-10,679532.0
2020-01-11,394536.0
2020-01-12,263198.0
2020-01-13,574660.0
2020-01-14,608915.0
2020-01-15,606719.0
2020-01-16,612174.0
2020-01-17,646495.0
2020-01-18,378043.0
2020-01-19,274831.0
2020-01-20,577212.0
2020-01-21,593900.0
2020-01-22,596643.0
2020-01-23,610151.0
2020-01-24,654099.0
2020-01-25,372770.0
2020-01-26,261167.0
2020-01-27,580751.0
2020-01-28,613520.0
2020-01-29,604243.0
2020-01-30,640004.0
2020-01-31,703947.0
2020-02-01,428082.0
2020-02-02,307756.0
2020-02-03,610900.0
2020-02-04,637505.0
2020-02-05,637187.0
2020-02-06,640616.0
2020-02-07,673741.0
2020-02-08,408954.0
2020-02-09,269574.0
2020-02-10,523918.0
2020-02-11,537266.0
2020-02-12,535751.0
2020-02-13,536816.0
2020-02-14,574751.0
2020-02-15,385624.0
2020-02-16,278802.0
2020-02-17,593398.0
2020-02-18,604444.0
2020-02-19,623578.0
2020-02-20,649625.0
2020-02-21,670483.0
2020-02-22,398360.0
2020-02-23,286560.0
2020-02-24,591860.0
2020-02-25,641698.0
2020-02-26,640673.0
2020-02-27,635733.0
2020-02-28,707213.0
2020-02-29,423046.0
2020-03-01,304526.0
2020-03-02,593168.0
2020-03-03,610168.0
2020-03-04,610543.0
2020-03-05,621902.0
2020-03-06,661487.0
2020-03-07,393442.0
2020-03-08,273982.0
2020-03-09,577755.0
2020-03-10,567516.0
2020-03-11,488928.0
2020-03-12,237852.0
2020-03-13,179513.0
2020-03-14,115202.0
2020-03-15,75731.0
2020-03-16,124721.0
2020-03-17,110196.0
2020-03-18,86130.0
2020-03-19,85673.0
2020-03-20,86856.0
2020-03-21,54730.0
2020-03-22,43617.0
2020-03-23,79674.0
2020-03-24,78803.0
2020-03-25,80114.0
2020-03-26,81184.0
2020-03-27,86428.0
2020-03-28,58062.0
2020-03-29,45933.0
2020-03-30,83009.0
2020-03-31,96485.0
2020-04-01,93209.0
2020-04-02,92790.0
2020-04-03,101718.0
2020-04-04,63957.0
2020-04-05,57996.0
2020-04-06,97730.0
2020-04-07,96782.0
2020-04-08,102431.0
2020-04-09,68737.0
2020-04-10,62760.0
2020-04-11,72338.0
2020-04-12,66302.0
2020-04-13,59655.0
2020-04-14,116555.0
2020-04-15,126105.0
2020-04-16,134377.0
2020-04-17,147162.0
2020-04-18,96119.0
2020-04-19,78728.0
2020-04-20,157005.0
2020-04-21,162949.0
2020-04-22,169414.0
2020-04-23,175825.0
2020-04-24,181406.0
2020-04-25,115783.0
2020-04-26,86121.0
2020-04-27,174390.0
2020-04-28,181683.0
2020-04-29,187019.0
2020-04-30,209129.0
2020-05-01,197267.0
2020-05-02,120626.0
2020-05-03,106866.0
2020-05-04,206343.0
2020-05-05,210707.0
2020-05-06,218565.0
2020-05-07,238837.0
2020-05-08,135939.0
2020-05-09,153292.0
2020-05-10,113940.0
2020-05-11,237235.0
2020-05-12,242850.0
2020-05-13,249945.0
2020-05-14,258654.0
2020-05-15,273355.0
2020-05-16,165976.0
2020-05-17,117529.0
2020-05-18,315938.0
2020-05-19,325192.0
2020-05-20,346239.0
2020-05-21,165789.0
2020-05-22,250080.0
2020-05-23,193491.0
2020-05-24,140881.0
2020-05-25,321007.0
2020-05-26,330401.0
2020-05-27,343078.0
2020-05-28,354809.0
2020-05-29,408854.0
2020-05-30,257566.0
2020-05-31,182491.0
2020-06-01,176726.0
2020-06-02,384607.0
2020-06-03,382102.0
2020-06-04,415400.0
2020-06-05,242928.0
2020-06-06,250320.0
2020-06-07,195035.0
2020-06-08,376560.0
2020-06-09,390999.0
2020-06-10,401388.0
2020-06-11,412929.0
2020-06-12,445595.0
2020-06-13,282968.0
2020-06-14,210760.0
2020-06-15,405256.0
2020-06-16,417511.0
2020-06-17,425110.0
2020-06-18,439775.0
2020-06-19,472994.0
2020-06-20,281347.0
2020-06-21,203778.0
2020-06-22,426517.0
2020-06-23,437595.0
2020-06-24,438804.0
2020-06-25,453003.0
2020-06-26,457807.0
2020-06-27,297897.0
2020-06-28,209005.0
2020-06-29,366265.0
2020-06-30,410989.0
2020-07-01,411196.0
2020-07-02,414572.0
2020-07-03,421129.0
2020-07-04,295456.0
2020-07-05,224258.0
2020-07-06,366468.0
2020-07-07,377084.0
2020-07-08,377793.0
2020-07-09,370858.0
2020-07-10,377485.0
2020-07-11,295172.0
2020-07-12,221609.0
2020-07-13,323920.0
2020-07-14,333087.0
2020-07-15,331833.0
2020-07-16,343165.0
2020-07-17,359848.0
2020-07-18,283042.0
2020-07-19,217751.0
2020-07-20,309936.0
2020-07-21,324792.0
2020-07-22,330733.0
2020-07-23,326315.0
2020-07-24,335511.0
2020-07-25,287865.0
2020-07-26,202913.0
2020-07-27,321969.0
2020-07-28,336948.0
2020-07-29,341512.0
2020-07-30,352671.0
2020-07-31,399800.0
2020-08-01,306955.0
2020-08-02,218756.0
2020-08-03,366169.0
2020-08-04,378495.0
2020-08-05,381348.0
2020-08-06,390377.0
2020-08-07,403015.0
2020-08-08,301517.0
2020-08-09,229219.0
2020-08-10,401698.0
2020-08-11,414915.0
2020-08-12,428696.0
2020-08-13,436870.0
2020-08-14,467446.0
2020-08-15,288442.0
2020-08-16,219323.0
2020-08-17,414342.0
2020-08-18,420004.0
2020-08-19,423599.0
2020-08-20,441749.0
2020-08-21,472027.0
2020-08-22,273025.0
2020-08-23,198805.0
2020-08-24,408639.0
2020-08-25,419910.0
2020-08-26,429185.0
2020-08-27,468288.0
2020-08-28,482438.0
2020-08-29,283232.0
2020-08-30,206083.0
2020-08-31,437924.0
2020-09-01,448359.0
2020-09-02,450907.0
2020-09-03,462808.0
2020-09-04,497133.0
2020-09-05,301661.0
2020-09-06,208961.0
2020-09-07,429515.0
2020-09-08,446294.0
2020-09-09,429242.0
2020-09-10,429823.0
2020-09-11,455091.0
2020-09-12,274792.0
2020-09-13,198120.0
2020-09-14,401988.0
2020-09-15,405223.0
2020-09-16,409355.0
2020-09-17,416727.0
2020-09-18,437503.0
2020-09-19,251469.0
2020-09-20,182033.0
2020-09-21,384482.0
2020-09-22,387298.0
2020-09-23,394614.0
2020-09-24,404523.0
2020-09-25,447244.0
2020-09-26,249103.0
2020-09-27,186394.0
2020-09-28,388080.0
2020-09-29,393336.0
2020-09-30,420932.0
2020-10-01,432562.0
2020-10-02,459993.0
2020-10-03,286547.0
2020-10-04,192783.0
2020-10-05,412484.0
2020-10-06,426598.0
2020-10-07,438424.0
2020-10-08,453413.0
2020-10-09,471317.0
2020-10-10,287472.0
2020-10-11,210538.0
2020-10-12,335388.0
2020-10-13,346906.0
2020-10-14,353616.0
2020-10-15,357407.0
2020-10-16,367414.0
2020-10-17,284641.0
2020-10-18,201196.0
2020-10-19,416556.0
2020-10-20,432438.0
2020-10-21,452017.0
2020-10-22,454807.0
2020-10-23,467899.0
2020-10-24,270967.0
2020-10-25,194068.0
2020-10-26,414555.0
2020-10-27,415906.0
2020-10-28,424267.0
2020-10-29,433877.0
2020-10-30,485694.0
2020-10-31,283450.0
2020-11-01,198947.0
2020-11-02,422585.0
2020-11-03,421315.0
2020-11-04,422410.0
2020-11-05,433252.0
2020-11-06,450124.0
2020-11-07,266846.0
2020-11-08,189393.0
2020-11-09,395000.0
2020-11-10,413202.0
2020-11-11,413181.0
2020-11-12,422494.0
2020-11-13,454106.0
2020-11-14,273264.0
2020-11-15,189589.0
2020-11-16,399933.0
2020-11-17,420066.0
2020-11-18,424493.0
2020-11-19,442636.0
2020-11-20,471115.0
2020-11-21,291803.0
2020-11-22,193037.0
2020-11-23,417657.0
2020-11-24,441140.0
2020-11-25,435457.0
2020-11-26,445492.0
2020-11-27,510582.0
2020-11-28,292376.0
2020-11-29,201895.0
2020-11-30,436217.0
2020-12-01,456597.0
2020-12-02,445655.0
2020-12-03,461094.0
2020-12-04,491084.0
2020-12-05,296556.0
2020-12-06,205835.0
2020-12-07,409032.0
2020-12-08,427728.0
2020-12-09,338793.0
2020-12-10,341113.0
2020-12-11,338975.0
2020-12-12,192246.0
2020-12-13,148772.0
2020-12-14,298168.0
2020-12-15,308981.0
2020-12-16,301377.0
2020-12-17,272116.0
2020-12-18,277501.0
2020-12-19,170723.0
2020-12-20,134678.0
2020-12-21,224992.0
2020-12-22,220122.0
2020-12-23,182894.0
2020-12-24,87693.0
2020-12-25,83946.0
2020-12-26,98654.0
2020-12-27,103815.0
2020-12-28,160627.0
2020-12-29,164000.0
2020-12-30,176149.0
2020-12-31,139401.0
2021-01-01,115118.0
2021-01-02,115523.0
2021-01-03,108613.0
2021-01-04,207893.0
2021-01-05,205280.0
2021-01-06,206529.0
2021-01-07,201012.0
2021-01-08,205976.0
2021-01-09,131274.0
2021-01-10,103373.0
2021-01-11,199677.0
2021-01-12,203226.0
2021-01-13,208234.0
2021-01-14,211721.0
2021-01-15,219966.0
2021-01-16,142081.0
2021-01-17,111780.0
2021-01-18,205820.0
2021-01-19,207645.0
2021-01-20,210448.0
2021-01-21,211421.0
2021-01-22,224812.0
2021-01-23,137323.0
2021-01-24,110942.0
2021-01-25,207262.0
2021-01-26,212169.0
2021-01-27,211865.0
2021-01-28,224215.0
2021-01-29,245363.0
2021-01-30,157745.0
2021-01-31,133324.0
2021-02-01,220682.0
2021-02-02,223365.0
2021-02-03,227876.0
2021-02-04,236229.0
2021-02-05,248632.0
2021-02-06,171466.0
2021-02-07,129008.0
2021-02-08,238795.0
2021-02-09,248052.0
2021-02-10,253428.0
2021-02-11,257389.0
2021-02-12,271738.0
2021-02-13,174779.0
2021-02-14,150861.0
2021-02-15,227529.0
2021-02-16,245019.0
2021-02-17,242291.0
2021-02-18,236052.0
2021-02-19,242239.0
2021-02-20,167598.0
2021-02-21,143789.0
2021-02-22,232407.0
2021-02-23,234931.0
2021-02-24,242163.0
2021-02-25,249958.0
2021-02-26,281821.0
2021-02-27,192063.0
2021-02-28,140800.0
2021-03-01,275349.0
2021-03-02,278989.0
2021-03-03,284260.0
2021-03-04,287198.0
2021-03-05,311345.0
2021-03-06,211661.0
2021-03-07,152932.0
2021-03-08,273841.0
2021-03-09,284840.0
2021-03-10,286060.0
2021-03-11,296205.0
2021-03-12,311718.0
2021-03-13,193852.0
2021-03-14,152145.0
2021-03-15,289345.0
2021-03-16,303366.0
2021-03-17,301513.0
2021-03-18,306204.0
2021-03-19,324444.0
2021-03-20,196681.0
2021-03-21,164489.0
2021-03-22,289464.0
2021-03-23,300670.0
2021-03-24,304296.0
2021-03-25,314730.0
2021-03-26,330314.0
2021-03-27,189598.0
2021-03-28,144919.0
2021-03-29,251691.0
2021-03-30,284403.0
2021-03-31,302043.0
2021-04-01,163006.0
2021-04-02,170168.0
2021-04-03,216617.0
2021-04-04,155791.0
2021-04-05,141776.0
2021-04-06,348952.0
2021-04-07,346731.0
2021-04-08,353298.0
2021-04-09,377878.0
2021-04-10,240811.0
2021-04-11,148383.0
2021-04-12,355111.0
2021-04-13,357300.0
2021-04-14,361599.0
2021-04-15,364193.0
2021-04-16,385999.0
2021-04-17,242044.0
2021-04-18,182604.0
2021-04-19,355063.0
2021-04-20,370491.0
2021-04-21,399897.0
2021-04-22,411847.0
2021-04-23,437664.0
2021-04-24,293412.0
2021-04-25,200936.0
2021-04-26,380266.0
2021-04-27,395931.0
2021-04-28,402699.0
2021-04-29,473770.0
2021-04-30,248725.0
2021-05-01,308084.0
2021-05-02,200975.0
2021-05-03,410064.0
2021-05-04,424664.0
2021-05-05,442619.0
2021-05-06,459664.0
2021-05-07,493700.0
2021-05-08,310148.0
2021-05-09,217045.0
2021-05-10,423674.0
2021-05-11,446470.0
2021-05-12,475626.0
2021-05-13,226471.0
2021-05-14,350393.0
2021-05-15,287396.0
2021-05-16,204108.0
2021-05-17,418257.0
2021-05-18,432631.0
2021-05-19,447460.0
2021-05-20,452478.0
2021-05-21,495257.0
2021-05-22,306571.0
2021-05-23,207693.0
2021-05-24,200587.0
2021-05-25,467318.0
2021-05-26,472394.0
2021-05-27,475895.0
2021-05-28,503177.0
2021-05-29,326744.0
2021-05-30,228051.0
2021-05-31,443566.0
2021-06-01,458025.0
2021-06-02,462823.0
2021-06-03,479656.0
2021-06-04,510413.0
2021-06-05,315274.0
2021-06-06,244193.0
2021-06-07,426069.0
2021-06-08,450265.0
2021-06-09,456003.0
2021-06-10,464328.0
2021-06-11,497505.0
2021-06-12,347209.0
2021-06-13,230103.0
2021-06-14,434679.0
2021-06-15,458093.0
2021-06-16,470350.0
2021-06-17,503821.0
2021-06-18,512450.0
2021-06-19,328591.0
2021-06-20,219750.0
2021-06-21,484478.0
2021-06-22,481223.0
2021-06-23,484589.0
2021-06-24,484417.0
2021-06-25,487890.0
2021-06-26,343536.0
2021-06-27,240672.0
2021-06-28,402291.0
2021-06-29,410959.0
2021-06-30,441355.0
2021-07-01,452092.0
2021-07-02,454662.0
2021-07-03,359757.0
2021-07-04,252684.0
2021-07-05,366916.0
2021-07-06,387730.0
2021-07-07,421666.0
2021-07-08,393082.0
2021-07-09,389815.0
2021-07-10,282926.0
2021-07-11,231774.0
2021-07-12,337019.0
2021-07-13,337440.0
2021-07-14,339391.0
2021-07-15,333583.0
2021-07-16,344625.0
2021-07-17,281368.0
2021-07-18,221508.0
2021-07-19,297533.0
2021-07-20,312922.0
2021-07-21,315146.0
2021-07-22,321622.0
2021-07-23,329185.0
2021-07-24,275060.0
2021-07-25,209818.0
2021-07-26,285390.0
2021-07-27,295449.0
2021-07-28,309538.0
2021-07-29,314610.0
2021-07-30,364291.0
2021-07-31,293630.0
2021-08-01,236443.0
2021-08-02,348945.0
2021-08-03,361718.0
2021-08-04,377782.0
2021-08-05,384506.0
2021-08-06,409621.0
2021-08-07,311580.0
2021-08-08,250472.0
2021-08-09,423811.0
2021-08-10,453441.0
2021-08-11,474066.0
2021-08-12,496026.0
2021-08-13,539402.0
2021-08-14,337679.0
2021-08-15,245906.0
2021-08-16,483894.0
2021-08-17,513865.0
2021-08-18,517899.0
2021-08-19,522492.0
2021-08-20,561193.0
2021-08-21,380237.0
2021-08-22,280426.0
2021-08-23,484532.0
2021-08-24,498278.0
2021-08-25,516638.0
2021-08-26,537662.0
2021-08-27,571702.0
2021-08-28,353384.0
2021-08-29,263313.0
2021-08-30,490882.0
2021-08-31,524378.0
2021-09-01,565528.0
2021-09-02,555760.0
2021-09-03,615733.0
2021-09-04,396667.0
2021-09-05,274928.0
2021-09-06,506662.0
2021-09-07,538890.0
2021-09-08,531251.0
2021-09-09,542725.0
2021-09-10,600583.0
2021-09-11,395832.0
2021-09-12,323185.0
2021-09-13,503388.0
2021-09-14,522479.0
2021-09-15,550360.0
2021-09-16,568078.0
2021-09-17,616463.0
2021-09-18,392199.0
2021-09-19,320529.0
2021-09-20,510868.0
2021-09-21,537997.0
2021-09-22,537542.0
2021-09-23,575384.0
2021-09-24,602250.0
2021-09-25,384850.0
2021-09-26,272164.0
2021-09-27,515408.0
2021-09-28,538625.0
2021-09-29,565589.0
2021-09-30,625023.0
2021-10-01,652597.0
2021-10-02,404629.0
2021-10-03,283096.0
2021-10-04,527707.0
2021-10-05,579539.0
2021-10-06,562303.0
2021-10-07,569237.0
2021-10-08,609624.0
2021-10-09,397690.0
2021-10-10,274908.0
2021-10-11,526638.0
2021-10-12,572434.0
2021-10-13,554912.0
2021-10-14,572524.0
2021-10-15,613533.0
2021-10-16,387170.0
2021-10-17,276129.0
2021-10-18,411280.0
2021-10-19,426643.0
2021-10-20,435156.0
2021-10-21,446563.0
2021-10-22,473189.0
2021-10-23,384842.0
2021-10-24,263806.0
2021-10-25,515815.0
2021-10-26,545569.0
2021-10-27,552750.0
2021-10-28,571809.0
2021-10-29,636251.0
2021-10-30,416400.0
2021-10-31,297122.0
2021-11-01,543342.0
2021-11-02,557732.0
2021-11-03,563621.0
2021-11-04,588053.0
2021-11-05,647144.0
2021-11-06,408110.0
2021-11-07,286180.0
2021-11-08,529778.0
2021-11-09,548354.0
2021-11-10,554262.0
2021-11-11,569461.0
2021-11-12,620982.0
2021-11-13,391557.0
2021-11-14,270377.0
2021-11-15,514514.0
2021-11-16,529425.0
2021-11-17,546033.0
2021-11-18,567357.0
2021-11-19,612756.0
2021-11-20,361089.0
2021-11-21,287124.0
2021-11-22,524310.0
2021-11-23,541939.0
2021-11-24,552465.0
2021-11-25,576619.0
2021-11-26,659406.0
2021-11-27,408880.0
2021-11-28,289331.0
2021-11-29,516617.0
2021-11-30,581565.0
2021-12-01,600661.0
2021-12-02,601244.0
2021-12-03,656795.0
2021-12-04,428730.0
2021-12-05,297951.0
2021-12-06,559144.0
2021-12-07,574411.0
2021-12-08,578128.0
2021-12-09,590721.0
2021-12-10,595853.0
2021-12-11,388974.0
2021-12-12,274190.0
2021-12-13,508854.0
2021-12-14,517324.0
2021-12-15,451150.0
2021-12-16,458876.0
2021-12-17,468297.0
2021-12-18,332806.0
2021-12-19,223441.0
2021-12-20,377791.0
2021-12-21,371082.0
2021-12-22,344723.0
2021-12-23,275428.0
2021-12-24,119821.0
2021-12-25,111378.0
2021-12-26,143620.0
2021-12-27,265554.0
2021-12-28,269174.0
2021-12-29,280684.0
2021-12-30,287852.0
2021-12-31,213536.0
2022-01-01,171706.0
2022-01-02,166362.0
2022-01-03,341449.0
2022-01-04,354370.0
2022-01-05,418462.0
2022-01-06,435619.0
2022-01-07,449043.0
2022-01-08,259996.0
2022-01-09,184292.0
2022-01-10,433977.0
2022-01-11,437071.0
2022-01-12,436325.0
2022-01-13,437694.0
2022-01-14,470011.0
2022-01-15,269635.0
2022-01-16,189720.0
2022-01-17,446501.0
2022-01-18,435907.0
2022-01-19,441573.0
2022-01-20,462761.0
2022-01-21,468954.0
2022-01-22,286782.0
2022-01-23,195088.0
2022-01-24,419288.0
2022-01-25,436221.0
2022-01-26,446878.0
2022-01-27,477659.0
2022-01-28,494572.0
2022-01-29,278352.0
2022-01-30,214167.0
2022-01-31,474895.0
2022-02-01,524091.0
2022-02-02,524747.0
2022-02-03,534791.0
2022-02-04,573051.0
2022-02-05,374067.0
2022-02-06,246479.0
2022-02-07,506720.0
2022-02-08,522401.0
2022-02-09,525316.0
2022-02-10,523223.0
2022-02-11,557081.0
2022-02-12,350829.0
2022-02-13,243634.0
2022-02-14,432167.0
2022-02-15,441441.0
2022-02-16,445053.0
2022-02-17,458033.0
2022-02-18,465896.0
2022-02-19,337025.0
2022-02-20,267659.0
2022-02-21,518087.0
2022-02-22,525492.0
2022-02-23,530346.0
2022-02-24,543245.0
2022-02-25,582531.0
2022-02-26,391946.0
2022-02-27,278288.0
2022-02-28,541871.0
2022-03-01,563190.0
2022-03-02,565326.0
2022-03-03,578376.0
2022-03-04,634844.0
2022-03-05,405013.0
2022-03-06,282540.0
2022-03-07,529695.0
2022-03-08,559594.0
2022-03-09,564165.0
2022-03-10,571248.0
2022-03-11,613076.0
2022-03-12,410684.0
2022-03-13,286216.0
2022-03-14,527800.0
2022-03-15,547228.0
2022-03-16,554041.0
2022-03-17,586085.0
2022-03-18,604133.0
2022-03-19,397474.0
2022-03-20,283409.0
2022-03-21,521955.0
2022-03-22,546027.0
2022-03-23,552145.0
2022-03-24,561810.0
2022-03-25,610189.0
2022-03-26,378696.0
2022-03-27,255599.0
2022-03-28,521238.0
2022-03-29,559249.0
2022-03-30,571676.0
2022-03-31,606774.0
2022-04-01,642145.0
2022-04-02,415193.0
2022-04-03,290185.0
2022-04-04,580811.0
2022-04-05,589780.0
2022-04-06,627653.0
2022-04-07,642552.0
2022-04-08,659415.0
2022-04-09,395165.0
2022-04-10,300132.0
2022-04-11,423718.0
2022-04-12,426767.0
2022-04-13,433266.0
2022-04-14,279207.0
2022-04-15,273151.0
2022-04-16,359412.0
2022-04-17,267789.0
2022-04-18,255265.0
2022-04-19,542820.0
2022-04-20,559027.0
2022-04-21,570176.0
2022-04-22,630233.0
2022-04-23,422886.0
2022-04-24,291471.0
2022-04-25,540030.0
2022-04-26,567355.0
2022-04-27,571031.0
2022-04-28,582140.0
2022-04-29,652849.0
2022-04-30,430698.0
2022-05-01,304657.0
2022-05-02,537685.0
2022-05-03,562484.0
2022-05-04,585603.0
2022-05-05,589457.0
2022-05-06,637147.0
2022-05-07,429368.0
2022-05-08,314854.0
2022-05-09,535629.0
2022-05-10,566756.0
2022-05-11,588808.0
2022-05-12,637353.0
2022-05-13,317229.0
2022-05-14,391146.0
2022-05-15,320096.0
2022-05-16,530465.0
2022-05-17,550320.0
2022-05-18,560044.0
2022-05-19,569767.0
2022-05-20,611263.0
2022-05-21,405385.0
2022-05-22,308615.0
2022-05-23,525664.0
2022-05-24,591542.0
2022-05-25,602994.0
2022-05-26,303268.0
2022-05-27,449423.0
2022-05-28,391030.0
2022-05-29,285134.0
2022-05-30,538084.0
2022-05-31,579610.0
2022-06-01,584910.0
2022-06-02,615712.0
2022-06-03,647864.0
2022-06-04,425545.0
2022-06-05,329334.0
2022-06-06,300031.0
2022-06-07,573097.0
2022-06-08,569972.0
2022-06-09,590219.0
2022-06-10,667086.0
2022-06-11,446083.0
2022-06-12,296570.0
2022-06-13,555772.0
2022-06-14,573428.0
2022-06-15,579323.0
2022-06-16,590330.0
2022-06-17,618046.0
2022-06-18,432589.0
2022-06-19,286358.0
2022-06-20,556614.0
2022-06-21,583409.0
2022-06-22,575882.0
2022-06-23,589497.0
2022-06-24,602659.0
2022-06-25,391356.0
2022-06-26,295948.0
2022-06-27,457650.0
2022-06-28,496542.0
2022-06-29,512962.0
2022-06-30,535840.0
2022-07-01,687411.0
2022-07-02,420632.0
2022-07-03,298484.0
2022-07-04,415512.0
2022-07-05,445955.0
2022-07-06,444281.0
2022-07-07,444011.0
2022-07-08,444721.0
2022-07-09,342967.0
2022-07-10,267402.0
2022-07-11,368813.0
2022-07-12,383694.0
2022-07-13,379447.0
2022-07-14,377078.0
2022-07-15,391344.0
2022-07-16,328229.0
2022-07-17,264183.0
2022-07-18,344053.0
2022-07-19,347723.0
2022-07-20,343697.0
2022-07-21,349751.0
2022-07-22,365713.0
2022-07-23,293444.0
2022-07-24,251847.0
2022-07-25,324721.0
2022-07-26,352926.0
2022-07-27,382724.0
